RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,Finish,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,FinishDetails_present,FinishDetails_clean,BMatchWCRank_present,RMatchWCRank_present,BMatchWCRank_cat,RMatchWCRank_cat,BWFeatherweightRank_present,RWFeatherweightRank_present,BPFPRank_present,BWFlyweightRank_present,RWFlyweightRank_present,BWStrawweightRank_present,BWBantamweightRank_present,BWelterweightRank_present,BBantamweightRank_present,BLightHeavyweightRank_present,BLightweightRank_present,BFeatherweightRank_present,BFlyweightRank_present,BMiddleweightRank_present,RWStrawweightRank_present,BHeavyweightRank_present,RWBantamweightRank_present,RFeatherweightRank_present,RBantamweightRank_present,RMiddleweightRank_present,RLightHeavyweightRank_present,RLightweightRank_present,RHeavyweightRank_present,RFlyweightRank_present,RWelterweightRank_present,RPFPRank_present,blue_has_any_rank,red_has_any_rank,Winner,OddsRatio,RedExperience,BlueExperience,ExperienceDifference,RedWinPercentage,BlueWinPercentage,WinPercentageDifference,RedForm,BlueForm,FormDifference,RedStrikerScore,BlueStrikerScore,RedGrapplerScore,BlueGrapplerScore,StyleAdvantage,RedFinishRate,BlueFinishRate,FinishRateDifference,RedAgeFactor,BlueAgeFactor,AgeFactorDifference,RedBettingConfidence,BlueBettingConfidence,RedPerformanceScore,BluePerformanceScore,PerformanceScoreDiff,RedImpliedProbability,BlueImpliedProbability
305.0,-365.0,305.0,27.3973,2017-11-04,False,Middleweight,MALE,3,0,2,0,32.5,0.605,0.0,0.0,0.0,2,0,3,0,0,0,0,2,0,0,2,Orthodox,185.42,182.88,185,1,0,0,42.9,0.508,0.3,3.05,0.31,6,7,54,3,1,2,5,5,0,0,13,Southpaw,175.26,175.26,185,34,26,1,2,-4,-11,7,-51,-3,-3,0,10.16,7.62,8,-10.4,-0.3,-3.05,neither,KO/TKO,2.0,383.0,400.0,500.0,1350.0,1250.0,750.0,-145.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8356164383561644,20,2,18,0.6499999999967501,0.99999999995,-0.34999999995324993,-1,2,-3,21.7932,19.662499999999998,1.2454999999999998,0.0,0.8852000000000011,0.38461538461538464,1.0,-0.6153846153846154,0.7333333333333334,0.7333333333333334,0.0,0.0,392.3973,0.4051666666646409,0.8799999999560001,-0.4748333332913592,0.003278688524590164,-0.0027397260273972603
-370.0,310.0,27.027,310.0,2017-11-04,False,Heavyweight,MALE,3,0,1,0,48.5,0.5,0.0,0.0,0.0,1,1,4,0,0,0,1,0,0,0,1,Orthodox,193.04,195.58,240,1,0,0,19.75,0.319,0.125,0.0,0.0,2,5,14,0,0,0,0,3,0,0,3,Southpaw,195.58,195.58,250,34,33,1,1,-1,-2,4,-10,0,-3,0,-2.54,0.0,1,28.75,-0.125,0.0,neither,DQ,1.0,269.0,500.0,835.0,1500.0,1550.0,-175.0,475.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-1.1935483870967742,8,2,6,0.3749999999953125,0.499999999975,-0.12499999997968747,-1,1,-2,6.30025,24.25,0.125,0.0,-18.07475,1.0,0.0,1.0,0.7333333333333334,0.8,-0.06666666666666665,397.027,0.0,0.23374999999707816,0.43999999997800004,-0.2062499999809219,-0.002702702702702703,0.0032258064516129032
250.0,-300.0,250.0,33.3333,2017-11-04,False,Heavyweight,MALE,3,0,1,0,43.25,0.555,0.0,3.75,0.49,1,2,9,0,0,0,1,1,0,0,2,Orthodox,193.04,203.2,265,0,2,0,18.2,0.484,1.2,1.6,0.314,2,1,8,0,0,0,0,1,3,0,4,Orthodox,187.96,203.2,240,40,26,0,-1,-1,-2,-1,1,0,0,-3,5.08,0.0,14,25.05,-1.2,2.15,Red,KO/TKO,2.0,399.0,1050.0,176.0,495.0,1650.0,952.0,130.0,0,Not Recorded,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Blue,-0.8333333333333334,5,4,1,0.799999999984,0.4999999999875,0.29999999999649996,2,1,1,8.8088,24.003750000000004,1.7024,1.8375,-15.059850000000004,1.0,0.5,0.5,0.33333333333333337,0.7333333333333334,-0.4,0.0,333.3333,0.3199999999936,0.40333333332325005,-0.08333333332965004,0.004,-0.0033333333333333335
165.0,-190.0,165.0,52.6316,2017-11-04,False,Bantamweight,MALE,3,0,1,0,45.0,0.51,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,175.26,182.88,135,0,1,0,44.0,0.39,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,172.72,172.72,135,29,22,0,0,0,0,0,0,0,0,0,2.54,10.16,7,1.0,1.0,0.0,neither,KO/TKO,3.0,718.0,300.0,200.0,1005.0,250.0,860.0,716.0,1,Elbow,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.868421052631579,1,1,0,0.9999999999,0.9999999999,0.0,1,1,0,17.16,22.95,0.0,1.0,-4.789999999999999,0.0,0.0,0.0,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.0,242.6316,1.026666666564,0.513333333282,0.513333333282,0.006060606060606061,-0.005263157894736842
-120.0,100.0,83.3333,100.0,2017-10-28,False,Welterweight,MALE,3,0,4,0,28.75,0.574,0.25,5.125,0.569,4,1,20,0,0,0,3,2,2,0,7,Orthodox,180.34,182.88,170,1,0,0,21.6154,0.543,0.9231,2.3077,0.39,7,7,70,2,0,1,8,1,9,0,19,Southpaw,185.42,182.88,170,39,29,1,4,-3,-12,6,-50,-2,1,-7,-5.08,0.0,10,7.1346,-0.6731,2.8173,Red,U-DEC,3.0,900.0,305.0,130.0,125.0,2000.0,1250.0,500.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Blue,-1.2,26,8,18,0.7307692307664202,0.8749999999890625,-0.14423076922264233,-1,4,-5,11.737162200000002,16.502499999999998,1.8231030000000001,3.1661249999999996,-3.4223157999999962,0.5263157894736842,0.5714285714285714,-0.045112781954887216,0.4,0.9333333333333333,-0.5333333333333333,203.3333,0.0,0.2484615384605829,1.1433333333190416,-0.8948717948584588,-0.008333333333333333,0.01
135.0,-155.0,135.0,64.5161,2017-10-28,False,Lightweight,MALE,3,0,1,0,67.0,0.55,0.0,4.0,0.66,1,0,2,0,0,0,0,1,0,0,1,Orthodox,175.26,172.72,155,2,0,0,31.0,0.45,0.4286,2.8571,0.38,2,4,21,0,0,1,2,0,0,0,3,Orthodox,172.72,175.26,155,33,29,2,1,-1,-2,4,-19,0,1,0,2.54,-2.54,4,36.0,-0.4286,1.1429,neither,U-DEC,3.0,900.0,210.0,160.0,1000.0,1350.0,1200.0,285.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8709677419354839,7,1,6,0.4285714285653061,0.9999999999,-0.5714285713346938,-2,1,-3,13.950000000000001,36.85,1.5142980000000001,2.64,-21.774298,0.0,1.0,-1.0,0.8,0.9333333333333333,-0.1333333333333333,0.0,219.5161,0.2399999999965714,1.026666666564,-0.7866666665674287,0.007407407407407408,-0.0064516129032258064
-150.0,130.0,66.6667,130.0,2017-10-21,False,Welterweight,MALE,5,0,2,0,38.5,0.538,0.0,0.75,0.415,2,1,11,0,0,0,2,1,0,0,3,Southpaw,182.88,187.96,170,2,0,0,44.84,0.492,0.4,0.72,0.302,8,6,53,1,0,0,6,8,5,0,19,Orthodox,185.42,185.42,155,34,24,2,2,-6,-16,5,-42,-1,-7,-5,-2.54,2.54,10,-6.34,-0.4,0.03,Red,KO/TKO,1.0,260.0,300.0,450.0,235.0,1850.0,435.0,275.0,1,Punch,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Blue,-1.1538461538461537,25,4,21,0.7599999999969601,0.74999999998125,0.010000000015710109,-2,2,-4,22.06128,20.713,0.61744,0.31124999999999997,1.0420900000000017,0.6842105263157895,0.3333333333333333,0.3508771929824562,0.7333333333333334,0.6,0.13333333333333341,216.6667,0.0,0.39013333333177286,0.5399999999865,-0.1498666666547271,-0.006666666666666667,0.007692307692307693
-115.0,-105.0,86.9565,95.2381,2017-10-21,False,Bantamweight,MALE,3,1,0,0,6.0,0.38,0.5,0.5,0.165,1,1,2,0,0,0,0,0,1,0,1,Switch,167.64,167.64,135,1,0,0,17.5,0.45,0.75,2.25,0.568,2,2,10,0,0,0,0,0,2,0,2,Orthodox,165.1,177.8,135,27,31,0,0,-1,-1,1,-8,0,0,-1,2.54,-10.16,-4,-11.5,-0.25,-1.75,neither,KO/TKO,3.0,819.0,240.0,170.0,330.0,500.0,1150.0,1250.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,1.0952380952380953,4,2,2,0.4999999999875,0.499999999975,1.2500001034254637e-11,-1,-1,0,7.875,2.2800000000000002,2.0279999999999996,0.5825,4.1495,1.0,1.0,0.0,0.8,0.9333333333333333,-0.1333333333333333,201.9565,200.2381,0.3399999999915,0.3966666666468333,-0.05666666665533332,-0.008695652173913044,-0.009523809523809525
130.0,-150.0,130.0,66.6667,2017-10-21,False,Middleweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Southpaw,177.8,193.04,170,0,1,0,30.0833,0.501,0.0833,0.0,0.0,4,4,25,0,0,1,2,4,1,0,8,Southpaw,187.96,190.5,205,31,30,0,-1,-4,-8,4,-25,0,-4,-1,-10.16,2.54,1,-30.0833,-0.0833,0.0,neither,U-DEC,3.0,900.0,335.0,135.0,1650.0,550.0,400.0,575.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8666666666666667,12,0,12,0.6666666666611111,0.0,0.6666666666611111,1,0,1,15.0717333,4.2688,0.0833,0.63,11.3496333,0.625,0.0,0.625,0.9333333333333333,1.0,-0.06666666666666665,0.0,216.6667,0.6844444444387408,0.0,0.6844444444387408,0.007692307692307693,-0.006666666666666667
150.0,-170.0,150.0,58.8235,2017-10-21,False,Featherweight,MALE,3,1,0,0,35.875,0.356,0.125,1.5,0.484,1,4,18,0,0,0,2,2,0,0,4,Orthodox,180.34,187.96,145,1,0,0,56.6,0.358,0.0,0.6,0.25,2,3,17,1,0,0,2,0,0,0,2,Southpaw,175.26,165.1,145,31,27,0,0,-1,2,-1,1,-1,2,0,5.08,22.86,4,-20.725,0.125,0.9,neither,U-DEC,3.0,900.0,255.0,100.0,1350.0,635.0,600.0,650.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8823529411764706,5,8,-3,0.399999999992,0.49999999999375,-0.10000000000175002,-1,-1,0,20.2628,12.7715,0.15,0.851,8.1923,0.0,0.5,-0.5,0.9333333333333333,0.8,0.1333333333333333,0.0,228.8235,0.31733333332698666,0.33999999999575004,-0.02266666666876338,0.006666666666666667,-0.0058823529411764705
250.0,-300.0,250.0,33.3333,2017-10-21,False,Welterweight,MALE,3,2,0,0,31.5,0.463,1.0,0.8333,0.387,4,2,15,1,0,0,1,0,3,0,4,Orthodox,180.34,182.88,170,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,182.88,170,28,26,-2,0,4,4,-2,15,1,0,3,2.54,0.0,2,31.5,1.0,0.8333,neither,U-DEC,3.0,900.0,550.0,425.0,1275.0,160.0,625.0,195.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8333333333333334,0,6,-6,0.0,0.6666666666555555,-0.6666666666555555,0,-2,2,7.206682000000001,14.5845,0.68144,1.3224871,-6.7367709,0.0,0.75,-0.75,0.8666666666666667,0.7333333333333334,0.1333333333333333,0.0,333.3333,0.0,0.34222222221651855,-0.34222222221651855,0.004,-0.0033333333333333335
200.0,-240.0,200.0,41.6667,2017-10-21,False,Women's Bantamweight,FEMALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,135,0,1,0,47.0,0.575,0.0,0.5,0.07,1,1,5,0,0,0,1,0,0,0,1,Orthodox,170.18,165.1,135,35,22,0,-1,-1,-1,1,-5,0,0,0,-2.54,2.54,13,-47.0,0.0,-0.5,neither,KO/TKO,2.0,453.0,340.0,-115.0,1700.0,785.0,900.0,425.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8333333333333334,2,0,2,0.499999999975,0.0,0.499999999975,1,0,1,27.025,4.2688,0.035,0.63,23.3512,0.0,0.0,0.0,0.6666666666666667,0.4666666666666667,0.20000000000000007,0.0,281.6667,0.3666666666483334,0.0,0.3666666666483334,0.005,-0.004166666666666667
200.0,-240.0,200.0,41.6667,2017-10-21,False,Featherweight,MALE,3,1,0,0,60.6667,0.39,0.3333,2.6667,0.22,2,1,9,0,0,1,1,0,0,0,2,Orthodox,167.64,177.8,145,1,0,0,29.1,0.515,0.7,0.9,0.253,2,5,25,0,0,0,2,1,2,0,5,Orthodox,172.72,185.42,135,29,32,0,0,0,-3,4,-16,0,-1,-2,-5.08,-7.62,-3,31.5667,-0.3667,1.7667,neither,U-DEC,3.0,900.0,525.0,-150.0,800.0,950.0,925.0,400.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8333333333333334,10,3,7,0.499999999995,0.6666666666444444,-0.1666666666494444,-1,-1,0,14.986500000000001,23.660013,0.9277,0.9199740000000001,-8.681238999999998,0.6,0.0,0.6,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.0,281.6667,0.3966666666627,0.4911111110947407,-0.0944444444320407,0.005,-0.004166666666666667
-160.0,140.0,62.5,140.0,2017-10-07,False,Bantamweight,MALE,3,0,1,0,94.0,0.58,0.0,8.0,0.66,1,0,3,0,0,0,1,0,0,0,1,Orthodox,167.64,162.56,135,0,1,0,36.0,0.73,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,170.18,172.72,135,24,27,0,0,0,0,0,1,0,-1,0,-2.54,-10.16,-3,58.0,0.0,8.0,neither,S-DEC,3.0,900.0,190.0,200.0,725.0,1800.0,200.0,1045.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-1.1428571428571428,1,1,0,0.9999999999,0.9999999999,0.0,1,1,0,26.28,54.519999999999996,0.0,5.28,-22.959999999999994,1.0,0.0,1.0,0.6,0.8,-0.20000000000000007,222.5,0.0,0.659999999934,0.8799999999120001,-0.21999999997800002,-0.00625,0.007142857142857143
140.0,-160.0,140.0,62.5,2017-10-07,False,Women's Strawweight,FEMALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,170.18,115,1,0,0,37.0,0.33,1.0,2.0,0.66,0,1,3,0,0,0,0,0,0,0,0,Orthodox,162.56,172.72,115,31,28,1,0,0,0,1,-3,0,0,0,10.16,-2.54,3,-37.0,-1.0,-2.0,neither,U-DEC,3.0,900.0,215.0,125.0,650.0,1000.0,1025.0,400.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.875,1,0,1,0.0,0.0,0.0,-1,0,-1,12.21,4.2688,2.3200000000000003,0.63,6.251200000000001,0.0,0.0,0.0,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.0,222.5,0.0,0.0,0.0,0.007142857142857143,-0.00625
155.0,-175.0,155.0,57.1429,2017-10-07,False,Middleweight,MALE,3,0,2,0,38.5714,0.418,0.0,1.0714,0.241,5,4,37,0,0,2,7,1,0,0,10,Orthodox,185.42,187.96,185,0,1,0,25.0556,0.409,0.9444,1.7778,0.286,5,6,48,1,0,1,4,2,5,0,12,Orthodox,185.42,198.12,185,36,29,0,1,0,-2,2,-11,-1,-1,-5,0.0,-10.16,7,13.5159,-0.9444,-0.7063,Red,U-DEC,3.0,900.0,325.0,-130.0,700.0,1500.0,650.0,525.0,0,Not Recorded,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Blue,-0.8857142857142857,18,14,4,0.666666666662963,0.7142857142806123,-0.047619047617649235,1,2,-1,10.247740399999998,16.122845199999997,1.4528508,0.2582074,-7.069748199999999,0.5833333333333334,0.1,0.4833333333333334,0.6,0.9333333333333333,-0.33333333333333337,0.0,232.1429,0.4399999999975556,0.7999999999942857,-0.3599999999967301,0.0064516129032258064,-0.005714285714285714
-290.0,245.0,34.4828,245.0,2017-09-22,False,Women's Strawweight,FEMALE,3,1,0,0,68.0909,0.553,0.4545,1.7273,0.54,3,4,26,1,0,1,3,1,2,0,7,Orthodox,154.94,157.48,115,0,2,0,52.1667,0.393,0.8333,4.5,0.677,2,2,18,1,0,0,3,0,1,0,4,Orthodox,162.56,160.02,115,28,25,-1,-2,1,3,-2,8,0,1,1,-7.62,-2.54,3,15.9242,-0.3788,-2.7727,Red,U-DEC,3.0,900.0,-135.0,465.0,325.0,1170.0,1125.0,676.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Blue,-1.183673469387755,6,11,-5,0.6666666666555555,0.6363636363578512,0.030303030297704314,2,-1,3,20.5015131,37.654267700000005,3.8798,1.387242,-19.645312600000004,0.25,0.42857142857142855,-0.17857142857142855,0.8666666666666667,0.6666666666666667,0.19999999999999996,324.4828,0.0,0.6933333333217777,0.3606060606027824,0.3327272727189953,-0.0034482758620689655,0.004081632653061225
290.0,-350.0,290.0,28.5714,2017-09-22,False,Lightweight,MALE,3,0,1,0,41.0,0.507,0.0,2.0,0.553,1,2,9,0,0,0,1,0,0,0,1,Orthodox,180.34,177.8,155,4,0,0,30.4167,0.283,0.0,0.0833,0.042,2,8,22,0,0,1,1,2,0,0,4,Southpaw,170.18,177.8,155,39,29,4,1,-1,-3,6,-13,0,-2,0,10.16,0.0,10,10.5833,0.0,1.9167,neither,KO/TKO,1.0,90.0,1125.0,725.0,1390.0,226.0,490.0,105.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8285714285714286,12,3,9,0.33333333333055554,0.3333333333222222,8.333334022836425e-12,-4,1,-5,8.607926099999998,20.787,0.0034986,1.106,-11.0765725,0.5,0.0,0.5,0.4,0.9333333333333333,-0.5333333333333333,0.0,378.5714,0.053333333332888894,0.34222222221081483,-0.28888888887792596,0.0034482758620689655,-0.002857142857142857
135.0,-155.0,135.0,64.5161,2017-09-16,False,Middleweight,MALE,3,0,2,0,38.4,0.472,0.4,0.4,0.08,2,2,12,0,0,0,1,2,0,0,3,Orthodox,193.04,193.04,205,4,0,0,33.8889,0.483,0.2222,1.5556,0.412,2,6,22,0,0,0,1,2,0,0,3,Southpaw,175.26,180.34,185,39,29,4,2,0,0,4,-10,0,0,0,17.78,12.7,10,4.5111,0.1778,-1.1556,neither,KO/TKO,3.0,753.0,465.0,525.0,950.0,600.0,235.0,170.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8709677419354839,9,5,4,0.3333333333296296,0.599999999988,-0.2666666666583704,-4,2,-6,16.3683387,18.124799999999997,0.8631072,0.43200000000000005,-2.1875684999999994,0.6666666666666666,0.6666666666666666,0.0,0.4,0.9333333333333333,-0.5333333333333333,0.0,219.5161,0.05333333333274074,0.67199999998656,-0.6186666666538193,0.007407407407407408,-0.0064516129032258064
-115.0,-105.0,86.9565,95.2381,2017-09-16,False,Lightweight,MALE,3,0,2,0,35.4286,0.527,0.5714,2.4286,0.284,3,2,19,1,0,0,1,0,4,0,5,Southpaw,175.26,177.8,155,0,3,0,32.7143,0.377,0.8571,1.1429,0.354,3,3,17,0,0,0,2,0,2,0,4,Orthodox,182.88,185.42,170,27,28,0,-1,0,1,1,2,1,0,2,-7.62,-7.62,-1,2.7143,-0.2857,1.2857,neither,S-DEC,3.0,900.0,180.0,180.0,700.0,400.0,675.0,1000.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,1.0952380952380953,7,7,0,0.5714285714204081,0.7142857142755102,-0.1428571428551021,3,2,1,12.3332911,18.6708722,1.2616866,1.2611223999999999,-6.338145300000001,0.5,0.8,-0.30000000000000004,0.8,0.8666666666666667,-0.06666666666666665,201.9565,200.2381,0.5942857142772245,0.7428571428465307,-0.14857142856930616,-0.008695652173913044,-0.009523809523809525
-192.0,177.0,52.0833,177.0,2017-09-16,False,Heavyweight,MALE,3,1,0,0,51.0,0.37,0.0,1.0,0.5,0,1,3,0,0,0,0,0,0,0,0,Orthodox,200.66,208.28,245,2,0,0,26.75,0.494,0.0,1.125,0.26,1,5,13,0,0,0,1,2,0,0,3,Orthodox,195.58,193.04,260,37,27,1,0,-1,-3,4,-10,0,-2,0,5.08,15.24,10,24.25,0.0,-0.125,neither,KO/TKO,1.0,24.0,250.0,725.0,1350.0,725.0,140.0,360.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-1.0847457627118644,8,1,7,0.3749999999953125,0.0,0.3749999999953125,-2,-1,-1,13.2145,18.87,0.2925,0.5,-5.448000000000002,0.6666666666666666,0.0,0.6666666666666666,0.5333333333333333,0.8,-0.2666666666666667,244.0833,0.0,0.13999999999825,0.0,0.13999999999825,-0.005208333333333333,0.005649717514124294
-200.0,170.0,50.0,170.0,2017-09-16,False,Middleweight,MALE,3,3,0,0,27.6364,0.536,0.1818,0.6364,0.295,3,6,22,1,0,0,1,2,0,2,5,Orthodox,182.88,200.66,185,1,0,0,34.625,0.455,0.0,1.0,0.364,5,2,21,0,0,1,4,1,0,0,6,Southpaw,185.42,195.58,185,28,33,-2,0,-2,-1,-4,1,1,3,0,-2.54,5.08,-5,-6.9886,0.1818,-0.3636,Red,KO/TKO,2.0,445.0,-135.0,400.0,1200.0,1650.0,700.0,350.0,1,Punches,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Blue,-1.1764705882352942,8,11,-3,0.749999999990625,0.45454545454132234,0.2954545454493027,-1,-3,2,15.754375000000001,14.8131104,0.364,0.369538,0.9468026000000016,0.16666666666666666,0.4,-0.23333333333333336,0.8666666666666667,0.8,0.06666666666666665,250.0,0.0,0.5524999999930938,0.19999999999818185,0.352499999994912,-0.005,0.0058823529411764705
130.0,-150.0,130.0,66.6667,2017-09-16,False,Lightweight,MALE,3,1,0,0,25.8333,0.397,0.8333,1.5,0.408,3,2,14,0,0,0,1,0,3,0,4,Orthodox,177.8,180.34,155,1,0,0,25.2,0.436,0.0,1.8,0.306,2,2,11,0,0,1,0,2,0,0,3,Orthodox,180.34,180.34,155,31,31,0,0,1,1,0,3,0,-2,3,-2.54,0.0,0,0.6333,0.8333,-0.3,neither,KO/TKO,2.0,595.0,185.0,175.0,1250.0,360.0,850.0,1105.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,-0.8666666666666667,5,6,-1,0.599999999988,0.6666666666555555,-0.0666666666675555,-1,-1,0,10.9872,10.255820100000001,0.5508,1.4453,1.6258798999999975,0.6666666666666666,0.75,-0.08333333333333337,0.9333333333333333,0.9333333333333333,0.0,0.0,216.6667,0.47599999999048,0.528888888880074,-0.05288888888959403,0.007692307692307693,-0.006666666666666667
165.0,-190.0,165.0,52.6316,2017-09-09,False,Welterweight,MALE,3,0,1,0,40.6364,0.423,0.5909,1.8182,0.315,5,7,58,3,0,0,9,4,2,0,15,Southpaw,172.72,177.8,170,0,1,0,49.0,0.448,0.3125,2.1875,0.478,7,4,43,0,0,1,6,4,1,0,12,Orthodox,190.5,203.2,170,30,32,0,0,-2,3,-3,15,3,0,1,-17.78,-25.4,-2,-8.3636,0.2784,-0.3693,Red,SUB,1.0,223.0,230.0,112.0,778.0,700.0,725.0,400.0,1,Arm Triangle,1,1,Top 10,Top 10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Blue,-0.868421052631579,16,22,-6,0.7499999999953126,0.6818181818150827,0.06818181818022995,1,1,0,21.952,17.1891972,1.358125,1.163633,4.568310800000003,0.4166666666666667,0.4,0.016666666666666663,1.0,0.8666666666666667,0.1333333333333333,0.0,242.6316,0.824999999994844,0.6499999999970455,0.17499999999779847,0.006060606060606061,-0.005263157894736842
