RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,Finish,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,FinishDetails_present,FinishDetails_clean,BMatchWCRank_present,RMatchWCRank_present,BMatchWCRank_cat,RMatchWCRank_cat,BWFeatherweightRank_present,RWFeatherweightRank_present,BPFPRank_present,BWFlyweightRank_present,RWFlyweightRank_present,BWStrawweightRank_present,BWBantamweightRank_present,BWelterweightRank_present,BBantamweightRank_present,BLightHeavyweightRank_present,BLightweightRank_present,BFeatherweightRank_present,BFlyweightRank_present,BMiddleweightRank_present,RWStrawweightRank_present,BHeavyweightRank_present,RWBantamweightRank_present,RFeatherweightRank_present,RBantamweightRank_present,RMiddleweightRank_present,RLightHeavyweightRank_present,RLightweightRank_present,RHeavyweightRank_present,RFlyweightRank_present,RWelterweightRank_present,RPFPRank_present,blue_has_any_rank,red_has_any_rank,Winner
-150.0,130.0,66.6667,130.0,2010-05-29,False,Middleweight,MALE,3,1,0,0,12.2,0.514,0.6,0.6,0.4,1,4,6,0,0,0,0,0,1,0,1,Orthodox,185.42,193.04,185,2,0,0,20.5,0.31,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,Southpaw,187.96,190.5,185,25,32,1,0,1,1,-2,2,0,0,1,-2.54,2.54,-7,-8.3,0.6,0.6,neither,SUB,1.0,66.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Guillotine Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-190.0,175.0,52.6316,175.0,2010-05-08,True,Light Heavyweight,MALE,5,1,0,0,48.25,0.563,0.5,1.5,0.228,2,2,12,1,0,0,0,2,0,0,2,Orthodox,185.42,193.04,205,0,8,0,43.5,0.59,0.875,1.125,0.415,8,0,22,2,0,0,5,2,1,0,8,Southpaw,185.42,187.96,185,31,28,-1,-8,-6,-6,-2,-10,-1,0,-1,0.0,5.08,3,4.75,-0.375,0.375,neither,KO/TKO,1.0,215.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-190.0,175.0,52.6316,175.0,2010-05-08,False,Lightweight,MALE,3,0,1,0,24.75,0.464,0.375,0.75,0.438,2,4,19,0,0,0,1,2,0,1,4,Orthodox,172.72,180.34,145,0,2,0,53.75,0.248,0.0,0.125,0.125,2,4,22,0,0,1,3,0,0,0,4,Orthodox,175.26,177.8,155,26,23,0,-1,0,0,0,-3,0,3,0,-2.54,2.54,3,-29.0,0.375,0.625,neither,S-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-103.0,-107.0,97.0874,93.4579,2010-05-08,False,Heavyweight,MALE,3,0,1,0,14.0,0.41,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,Switch,190.5,200.66,265,0,1,0,27.0,0.4,1.0,4.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,187.96,195.58,235,36,31,0,0,0,0,0,-1,0,1,0,2.54,5.08,5,-13.0,-1.0,-4.0,neither,KO/TKO,2.0,564.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
107.0,-117.0,107.0,85.4701,2010-05-08,False,Middleweight,MALE,3,0,1,0,26.5,0.384,0.4,0.3,0.164,2,4,21,0,0,1,0,2,2,1,6,Orthodox,187.96,185.42,185,1,0,0,22.0,0.428,0.1111,0.2222,0.092,4,5,21,2,0,1,1,2,0,0,4,Orthodox,180.34,180.34,170,30,26,1,1,-2,2,1,0,-2,1,2,7.62,5.08,4,4.5,0.2889,0.0778,neither,SUB,2.0,505.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-600.0,450.0,16.6667,450.0,2010-05-08,False,Middleweight,MALE,3,4,0,0,10.3333,0.533,1.8333,2.0,0.465,1,5,16,0,0,0,0,0,1,0,1,Orthodox,182.88,190.5,185,1,0,0,22.0,0.343,1.0,2.6667,0.173,2,1,7,0,0,0,1,0,1,0,2,Southpaw,182.88,187.96,205,26,32,-3,0,-1,-1,-4,9,0,0,0,0.0,2.54,-6,-11.6667,0.8333,-0.6667,neither,SUB,2.0,430.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
325.0,-400.0,325.0,25.0,2010-05-08,False,Welterweight,MALE,3,0,2,0,28.0,0.525,2.0,3.5,0.25,2,0,4,0,0,0,1,1,0,0,2,Southpaw,175.26,175.26,185,0,1,0,28.0,0.547,0.0,1.6667,0.427,1,1,7,0,0,1,0,1,0,0,2,Orthodox,177.8,182.88,155,26,26,0,1,1,0,1,-3,0,0,0,-2.54,-7.62,0,0.0,2.0,1.8333,neither,M-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-255.0,215.0,39.2157,215.0,2010-05-08,False,Welterweight,MALE,3,1,0,0,6.0,0.33,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,170,1,0,0,2.75,0.335,0.5,0.25,0.25,1,2,4,0,0,0,0,0,2,0,2,Southpaw,180.34,177.8,170,35,35,0,0,-1,-2,1,-3,0,0,-2,2.54,10.16,0,3.25,-0.5,-0.25,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-175.0,155.0,57.1429,155.0,2010-05-08,False,Middleweight,MALE,3,1,0,0,7.0,0.09,0.0,1.0,0.25,0,1,3,0,0,0,0,0,0,0,0,Southpaw,185.42,187.96,185,2,0,0,12.2,0.598,1.0,0.8,0.232,2,5,19,0,0,0,0,2,3,0,5,Orthodox,190.5,203.2,185,34,25,1,0,-2,-5,4,-16,0,-2,-3,-5.08,-15.24,9,-5.2,-1.0,0.2,neither,KO/TKO,1.0,162.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-780.0,620.0,12.8205,620.0,2010-04-10,True,Lightweight,MALE,5,0,3,0,46.0,0.483,0.2857,4.0,0.347,3,1,18,0,0,0,4,1,1,0,6,Orthodox,167.64,172.72,145,0,2,0,38.75,0.624,0.6875,1.3125,0.416,3,5,45,9,0,0,1,5,4,1,11,Orthodox,175.26,177.8,155,31,28,0,1,0,-5,4,-27,-9,-5,-3,-7.62,-5.08,3,7.25,-0.4018,2.6875,neither,U-DEC,5.0,1500.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-135.0,125.0,74.0741,125.0,2010-04-10,False,Lightweight,MALE,3,0,2,0,32.25,0.343,1.75,2.75,0.36,2,2,12,0,0,0,2,0,0,0,2,Southpaw,172.72,177.8,170,0,4,0,25.4286,0.437,1.1429,0.1429,0.143,4,2,16,0,0,0,1,1,3,0,5,Orthodox,185.42,185.42,155,24,25,0,-2,-2,-3,0,-4,0,-1,-3,-12.7,-7.62,-1,6.8214,0.6071,2.6071,neither,SUB,2.0,570.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Armbar,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
160.0,-170.0,160.0,58.8235,2010-04-10,False,Middleweight,MALE,3,0,2,0,27.6667,0.483,0.6667,1.0,0.387,2,1,5,0,0,1,0,1,0,0,2,Orthodox,182.88,182.88,185,0,1,0,20.8889,0.434,1.4444,0.3333,0.333,3,3,16,1,0,1,1,2,2,0,6,Orthodox,198.12,200.66,185,27,32,0,1,-1,-4,2,-11,-1,-1,-2,-15.24,-17.78,-5,6.7778,-0.7778,0.6667,neither,KO/TKO,2.0,470.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
350.0,-440.0,350.0,22.7273,2010-04-10,False,Light Heavyweight,MALE,3,0,1,0,48.0,0.46,1.0,3.0,0.75,1,0,3,0,0,0,1,0,0,0,1,Orthodox,187.96,200.66,205,0,1,0,6.0,0.26,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,195.58,200.66,205,23,25,0,0,0,0,0,2,0,-1,0,-7.62,0.0,-2,42.0,1.0,3.0,neither,SUB,1.0,295.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Anaconda Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
145.0,-165.0,145.0,60.6061,2010-04-10,False,Welterweight,MALE,3,0,2,0,28.6667,0.293,2.3333,3.0,0.803,2,1,8,0,0,1,0,0,1,0,2,Southpaw,175.26,180.34,170,0,2,0,30.0,0.455,1.0,0.5,0.5,2,0,4,0,0,0,0,1,1,0,2,Orthodox,187.96,193.04,170,25,25,0,0,0,0,-1,4,0,-1,0,-12.7,-12.7,0,-1.3333,1.3333,2.5,neither,S-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-230.0,190.0,43.4783,190.0,2010-03-31,False,Middleweight,MALE,3,0,2,0,28.1818,0.532,0.0909,0.5455,0.182,2,5,21,0,0,1,2,3,0,0,6,Orthodox,185.42,185.42,185,0,2,0,31.0,0.389,0.0,0.1111,0.111,3,2,15,1,0,0,2,5,0,0,7,Open Stance,182.88,182.88,185,38,38,0,0,-1,-1,-3,6,-1,-2,0,2.54,2.54,0,-2.8182,0.0909,0.4343,neither,KO/TKO,2.0,329.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
130.0,-150.0,130.0,66.6667,2010-03-31,False,Lightweight,MALE,3,1,0,0,69.0,0.415,2.5,4.0,0.55,1,1,6,0,0,0,1,0,0,0,1,Orthodox,172.72,172.72,155,0,1,0,26.8333,0.427,0.1667,1.6667,0.338,2,3,14,0,0,1,1,1,0,0,3,Orthodox,175.26,177.8,155,28,25,-1,-1,-1,-2,2,-8,0,-1,0,-2.54,-5.08,3,42.1667,2.3333,2.3333,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
270.0,-330.0,270.0,30.303,2010-03-31,False,Lightweight,MALE,3,0,1,0,13.0,0.354,1.0,4.7,0.552,3,4,24,0,0,0,4,0,2,0,6,Southpaw,177.8,180.34,155,4,0,0,28.8889,0.494,0.2222,2.2222,0.342,2,6,26,2,0,0,2,1,0,0,3,Southpaw,170.18,177.8,155,34,26,4,1,1,3,2,-2,-2,-1,2,7.62,2.54,8,-15.8889,0.7778,2.4778,neither,KO/TKO,1.0,253.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-150.0,140.0,66.6667,140.0,2010-03-27,True,Heavyweight,MALE,5,0,3,0,7.3333,0.437,0.0,0.3333,0.167,3,0,3,0,0,0,0,3,0,0,3,Orthodox,187.96,203.2,265,0,1,0,10.3333,0.52,1.2667,0.8,0.351,4,4,20,3,0,0,1,2,7,0,11,Southpaw,190.5,200.66,264,30,35,0,2,-1,-8,4,-17,-3,1,-7,-2.54,2.54,-5,-3.0,-1.2667,-0.4667,neither,KO/TKO,1.0,228.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
295.0,-325.0,295.0,30.7692,2010-03-27,False,Welterweight,MALE,3,0,3,0,32.8333,0.5,0.9167,3.0833,0.561,8,1,34,1,0,1,6,1,3,0,11,Orthodox,182.88,193.04,170,0,1,0,28.0,0.668,1.2,0.2,0.2,3,1,9,0,0,0,1,2,1,0,4,Orthodox,187.96,195.58,170,26,32,0,2,5,7,0,25,1,-1,2,-5.08,-2.54,-6,4.8333,-0.2833,2.8833,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-160.0,140.0,62.5,140.0,2010-03-27,False,Light Heavyweight,MALE,3,1,0,0,6.0,0.35,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,190.5,190.5,185,1,0,0,15.0,0.42,2.0,7.0,0.46,0,1,3,0,0,0,0,0,0,0,0,Switch,175.26,182.88,205,28,28,0,0,0,0,0,-2,0,0,0,15.24,7.62,0,-9.0,-2.0,-7.0,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
215.0,-235.0,215.0,42.5532,2010-03-21,False,Light Heavyweight,MALE,3,1,0,0,39.0,0.478,0.25,2.5,0.525,3,1,9,0,0,0,2,0,1,0,3,Orthodox,193.04,213.36,205,1,0,0,30.7273,0.573,0.0909,0.5455,0.364,4,4,23,0,0,0,2,4,1,0,7,Orthodox,190.5,193.04,230,32,22,0,0,-1,-4,3,-14,0,-4,0,2.54,20.32,10,8.2727,0.1591,1.9545,neither,KO/TKO,1.0,199.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Elbow,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
145.0,-165.0,145.0,60.6061,2010-03-21,False,Light Heavyweight,MALE,3,0,1,0,22.1667,0.51,0.1667,2.5,0.48,2,2,16,1,0,0,3,1,0,0,4,Orthodox,182.88,187.96,205,0,3,0,27.0,0.343,0.6667,0.3333,0.333,3,0,7,0,0,1,1,0,1,0,3,Orthodox,187.96,195.58,205,29,39,0,-2,-1,1,-2,9,1,1,-1,-5.08,-7.62,-10,-4.8333,-0.5,2.1667,neither,S-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-155.0,135.0,64.5161,135.0,2010-03-21,False,Lightweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,180.34,145,1,0,0,13.6667,0.577,0.0,0.0,0.0,2,1,5,0,0,0,1,1,0,0,2,Orthodox,177.8,177.8,170,31,25,1,0,-2,-2,1,-5,0,-1,0,0.0,2.54,6,-13.6667,0.0,0.0,neither,KO/TKO,1.0,44.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
140.0,-160.0,140.0,62.5,2010-03-21,False,Light Heavyweight,MALE,3,1,0,0,31.6667,0.46,0.6667,1.6667,0.5,2,1,8,0,0,0,1,1,0,0,2,Orthodox,180.34,180.34,205,1,0,0,15.6667,0.588,1.3333,0.8333,0.145,2,3,9,0,0,0,0,1,2,0,3,Orthodox,190.5,190.5,185,32,34,0,0,0,-1,2,-1,0,0,-2,-10.16,-10.16,-2,16.0,-0.6667,0.8333,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue
-350.0,290.0,28.5714,290.0,2019-06-29,False,Lightweight,MALE,3,2,0,0,2.67,0.43,0.4,1.25,0.27,0,2,5,0,0,0,0,0,0,0,0,Southpaw,182.88,185.42,155,2,0,0,6.26,0.54,0.0,2.98,0.39,2,2,9,0,0,0,1,1,0,0,2,Orthodox,175.26,172.72,155,30,32,0,0,-2,-2,0,-4,0,-1,0,7.62,12.7,-2,-3.59,0.4,-1.73,neither,U-DEC,3.0,900.0,150.0,450.0,435.0,1270.0,225.0,1150.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-125.0,105.0,80.0,105.0,2016-11-12,False,Welterweight,MALE,3,0,1,0,71.5,0.41,0.0,2.5,0.5,1,1,6,0,0,0,0,1,0,0,1,Orthodox,180.34,182.88,170,0,3,0,19.0,0.478,0.75,1.0,0.2,3,1,7,0,0,0,0,1,2,0,3,Orthodox,180.34,190.5,170,24,28,0,-2,-2,-2,0,-1,0,0,-2,0.0,-7.62,-4,52.5,-0.75,1.5,neither,KO/TKO,1.0,79.0,250.0,150.0,525.0,980.0,525.0,575.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-520.0,390.0,19.2308,390.0,2024-01-13,False,Light Heavyweight,MALE,5,0,3,0,3.87,0.53,0.9,0.45,1.0,4,4,23,0,0,0,2,5,1,0,8,Orthodox,198.12,208.28,205,0,9,1,3.64,0.53,0.0,1.02,0.31,9,1,31,1,0,0,4,5,0,0,9,Orthodox,190.5,190.5,205,31,31,0,-6,-5,-1,3,-8,-1,0,1,7.62,17.78,0,0.23,0.9,-0.57,Red,KO/TKO,2.0,462.0,400.0,1400.0,800.0,2000.0,-200.0,700.0,1,Punch,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Red
-140.0,130.0,71.4286,130.0,2014-06-28,False,Heavyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,195.58,193.04,260,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,203.2,240,37,34,0,0,0,0,0,0,0,0,0,7.62,-10.16,3,0.0,0.0,0.0,neither,SUB,1.0,138.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Neck Crank,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-470.0,375.0,21.2766,375.0,2019-01-19,False,Lightweight,MALE,3,1,0,0,31.5833,0.358,0.3333,0.0833,0.083,3,6,21,0,0,1,0,2,3,0,6,Orthodox,177.8,190.5,155,0,5,0,23.2,0.514,0.6,3.4,0.438,5,0,9,0,0,0,1,2,2,0,5,Orthodox,170.18,180.34,155,32,31,-1,-5,-2,1,-6,12,0,0,1,7.62,10.16,1,8.3833,-0.2667,-3.3167,Red,KO/TKO,2.0,599.0,200.0,1000.0,210.0,800.0,200.0,800.0,1,Punches,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Red
-600.0,500.0,16.6667,500.0,2011-08-27,True,Middleweight,MALE,5,0,3,0,29.9167,0.401,0.6667,1.5833,0.425,4,2,34,0,0,1,5,3,0,1,10,Southpaw,187.96,190.5,170,0,13,0,30.6154,0.718,0.4615,0.2308,0.231,13,0,30,9,0,0,2,8,3,0,13,Southpaw,187.96,195.58,185,36,30,0,-10,-9,-3,-2,4,-9,-4,-3,0.0,-5.08,6,-0.6987,0.2051,1.3526,neither,KO/TKO,2.0,424.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-125.0,105.0,80.0,105.0,2022-11-05,False,Women's Bantamweight,FEMALE,3,2,0,0,3.87,0.57,0.0,1.81,0.19,0,2,6,0,0,0,0,0,0,0,0,Southpaw,170.18,167.64,135,0,0,0,3.2,0.55,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,172.72,135,24,34,2,0,0,0,2,6,0,0,0,2.54,-5.08,10,0.67,-1.0,1.81,neither,KO/TKO,1.0,186.0,165.0,200.0,450.0,1000.0,900.0,550.0,1,Flying Knee,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-750.0,600.0,13.3333,600.0,2014-10-04,False,Bantamweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,170.18,135,0,3,0,26.5,0.45,1.75,1.0,0.34,3,1,8,0,0,0,1,0,2,0,3,Southpaw,165.1,165.1,135,29,26,0,-3,-3,-3,1,-8,0,0,-2,5.08,5.08,3,-26.5,-1.75,-1.0,neither,SUB,1.0,126.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-220.0,200.0,45.4545,200.0,2012-11-17,False,Welterweight,MALE,3,1,0,0,15.3333,0.623,1.0,3.3333,0.663,2,1,8,0,0,0,1,0,1,0,2,Southpaw,175.26,175.26,155,1,0,0,43.5,0.511,0.6,3.3,0.563,3,4,29,0,0,1,3,1,0,0,6,Southpaw,185.42,187.96,170,26,29,0,0,-1,-4,3,-21,0,-1,1,-10.16,-12.7,-3,-28.1667,0.4,0.0333,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-325.0,265.0,30.7692,265.0,2019-02-23,False,Lightweight,MALE,3,0,1,0,45.8,0.382,0.0,0.0,0.0,3,1,9,0,0,1,0,3,0,0,4,Orthodox,180.34,180.34,155,0,1,0,29.0,0.49,0.25,0.0,0.0,1,2,10,0,0,1,0,1,0,0,2,Orthodox,175.26,177.8,155,32,34,0,0,2,2,1,-1,0,2,0,5.08,2.54,-2,16.8,-0.25,0.0,neither,U-DEC,3.0,900.0,325.0,391.0,779.0,950.0,185.0,275.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-470.0,360.0,21.2766,360.0,2023-11-18,False,Middleweight,MALE,5,0,1,1,2.45,0.46,1.6,1.68,0.2,4,6,29,0,0,0,0,3,6,0,9,Orthodox,190.5,193.04,185,0,5,0,3.98,0.53,1.4,1.74,0.47,5,2,25,0,0,0,3,1,7,0,11,Orthodox,187.96,190.5,185,27,35,0,-4,-1,-2,4,4,0,2,-1,2.54,2.54,8,-1.53,0.2,-0.06,Red,SUB,3.0,638.0,700.0,1600.0,165.0,650.0,120.0,1000.0,1,Rear Naked Choke,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Red
-170.0,160.0,58.8235,160.0,2014-02-01,False,Flyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,125,0,1,0,48.625,0.455,0.25,1.0,0.364,3,3,23,0,0,1,3,1,0,0,5,Southpaw,160.02,160.02,125,32,28,0,-1,-3,-5,3,-23,0,-1,0,7.62,10.16,4,-48.625,-0.25,-1.0,Red,U-DEC,3.0,900.0,190.0,200.0,365.0,1100.0,545.0,1580.0,0,Not Recorded,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Red
-1000.0,660.0,10.0,660.0,2023-05-06,False,Featherweight,MALE,3,1,0,0,3.24,0.55,3.7,0.33,0.25,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,145,0,6,0,4.43,0.48,0.2,4.75,0.46,6,0,18,0,0,1,5,0,0,0,6,Orthodox,170.18,182.88,145,29,28,1,-6,-6,-6,1,-15,0,0,0,10.16,0.0,-1,-1.19,3.5,-4.42,Red,U-DEC,3.0,900.0,125.0,2200.0,500.0,1100.0,170.0,2000.0,0,Not Recorded,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Red
